npi,taxid,plan_group_alias,billing_code,billing_code_type,negotiated_type,negotiated_rate_cal
1821004151,741109665,bcbs_tx_ppo,96374,CPT,negotiated,179.51
1821004151,741109665,bcbs_tx_ppo,85246,CPT,negotiated,202.56
1821004151,741109665,bcbs_tx_ppo,99283,CPT,negotiated,991.22
1821004151,741109665,bcbs_tx_ppo,82668,CPT,negotiated,132.2
1821004151,741109665,bcbs_tx_ppo,J2270,CPT,negotiated,12.36
1821004151,741109665,bcbs_tx_ppo,73080,CPT,negotiated,212.72
1821004151,741109665,bcbs_tx_ppo,249,DRG,negotiated,18383.33
1821004151,741109665,bcbs_tx_ppo,93303,CPT,negotiated,1216.93
1821004151,741109665,bcbs_tx_ppo,70480,CPT,negotiated,1939.68
1821004151,741109665,bcbs_tx_ppo,82670,CPT,negotiated,153.22
1821004151,741109665,bcbs_tx_ppo,70540,CPT,negotiated,2854.25
1821004151,741109665,bcbs_tx_ppo,90648,CPT,negotiated,61.68
1821004151,741109665,bcbs_tx_ppo,57452,CPT,negotiated,402.05
1821004151,741109665,bcbs_tx_ppo,81002,CPT,negotiated,18.28
1821004151,741109665,bcbs_tx_ppo,84305,CPT,negotiated,213.08
1821004151,741109665,bcbs_tx_ppo,74455,CPT,negotiated,539.52
1821004151,741109665,bcbs_tx_ppo,A4338,CPT,negotiated,10.72
1821004151,741109665,bcbs_tx_ppo,92507,CPT,negotiated,410.88
1821004151,741109665,bcbs_tx_ppo,75574,CPT,negotiated,2160.03
1821004151,741109665,bcbs_tx_ppo,86141,CPT,negotiated,117.84
1821004151,741109665,bcbs_tx_ppo,J7120,CPT,negotiated,11.85
1821004151,741109665,bcbs_tx_ppo,93325,CPT,negotiated,387.34
1821004151,741109665,bcbs_tx_ppo,49505,CPT,negotiated,4375
1821004151,741109665,bcbs_tx_ppo,31575,CPT,negotiated,485.33
1821004151,741109665,bcbs_tx_ppo,76817,CPT,negotiated,469.44
1821004151,741109665,bcbs_tx_ppo,73140,CPT,negotiated,239.54
1821004151,741109665,bcbs_tx_ppo,304,DRG,negotiated,110281.82
1821004151,741109665,bcbs_tx_ppo,84450,CPT,negotiated,36.96
1821004151,741109665,bcbs_tx_ppo,139,DRG,negotiated,17686.39
1821004151,741109665,bcbs_tx_ppo,76815,CPT,negotiated,632.3
1821004151,741109665,bcbs_tx_ppo,86850,CPT,negotiated,88.8
1821004151,741109665,bcbs_tx_ppo,87086,CPT,negotiated,167.87
1821004151,741109665,bcbs_tx_ppo,815,DRG,negotiated,29153.39
1821004151,741109665,bcbs_tx_ppo,85520,CPT,negotiated,292.32
1821004151,741109665,bcbs_tx_ppo,64447,CPT,negotiated,24884.39
1821004151,741109665,bcbs_tx_ppo,84702,CPT,negotiated,182.32
1821004151,741109665,bcbs_tx_ppo,86800,CPT,negotiated,143.6
1821004151,741109665,bcbs_tx_ppo,29425,CPT,negotiated,435.99
1821004151,741109665,bcbs_tx_ppo,76882,CPT,negotiated,302.4
1821004151,741109665,bcbs_tx_ppo,A9575,CPT,negotiated,1.64
1821004151,741109665,bcbs_tx_ppo,76821,CPT,negotiated,413.66
1821004151,741109665,bcbs_tx_ppo,17107,CPT,negotiated,7765.18
1821004151,741109665,bcbs_tx_ppo,62370,CPT,negotiated,712.36
1821004151,741109665,bcbs_tx_ppo,54150,CPT,negotiated,1604.34
1821004151,741109665,bcbs_tx_ppo,94640,CPT,negotiated,88.45
1821004151,741109665,bcbs_tx_ppo,30140,CPT,negotiated,12418.98
1821004151,741109665,bcbs_tx_ppo,76816,CPT,negotiated,386.25
1821004151,741109665,bcbs_tx_ppo,82016,CPT,negotiated,24.05
1821004151,741109665,bcbs_tx_ppo,76770,CPT,negotiated,724.39
1821004151,741109665,bcbs_tx_ppo,85027,CPT,negotiated,72.29
1821004151,741109665,bcbs_tx_ppo,85045,CPT,negotiated,55.81
1821004151,741109665,bcbs_tx_ppo,320,DRG,negotiated,43983.01
1821004151,741109665,bcbs_tx_ppo,28238,CPT,negotiated,2500
1821004151,741109665,bcbs_tx_ppo,340,DRG,negotiated,6867.25
1821004151,741109665,bcbs_tx_ppo,96521,CPT,negotiated,363.36
1821004151,741109665,bcbs_tx_ppo,27422,CPT,negotiated,28414.04
1821004151,741109665,bcbs_tx_ppo,25605,CPT,negotiated,7215.13
1821004151,741109665,bcbs_tx_ppo,96361,CPT,negotiated,254.6
1821004151,741109665,bcbs_tx_ppo,76705,CPT,negotiated,754.77
1821004151,741109665,bcbs_tx_ppo,223,DRG,negotiated,50663.77
1821004151,741109665,bcbs_tx_ppo,J2791,CPT,negotiated,20.47
1821004151,741109665,bcbs_tx_ppo,94060,CPT,negotiated,1647.91
1821004151,741109665,bcbs_tx_ppo,82438,CPT,negotiated,39.57
1821004151,741109665,bcbs_tx_ppo,85610,CPT,negotiated,59.78
1821004151,741109665,bcbs_tx_ppo,83516,CPT,negotiated,62.11
1821004151,741109665,bcbs_tx_ppo,90696,CPT,negotiated,185.4
1821004151,741109665,bcbs_tx_ppo,86376,CPT,negotiated,181.82
1821004151,741109665,bcbs_tx_ppo,812,DRG,negotiated,14146.73
1821004151,741109665,bcbs_tx_ppo,94760,CPT,negotiated,147.69
1821004151,741109665,bcbs_tx_ppo,233,DRG,negotiated,35350.67
1821004151,741109665,bcbs_tx_ppo,43762,CPT,negotiated,556
1821004151,741109665,bcbs_tx_ppo,77073,CPT,negotiated,463.68
1821004151,741109665,bcbs_tx_ppo,83690,CPT,negotiated,102.06
1821004151,741109665,bcbs_tx_ppo,82128,CPT,negotiated,23.09
1821004151,741109665,bcbs_tx_ppo,92567,CPT,negotiated,160.99
1821004151,741109665,bcbs_tx_ppo,51600,CPT,negotiated,3979.55
1821004151,741109665,bcbs_tx_ppo,80197,CPT,negotiated,206.84
1821004151,741109665,bcbs_tx_ppo,92611,CPT,negotiated,378.8
1821004151,741109665,bcbs_tx_ppo,96376,CPT,negotiated,95.25
1821004151,741109665,bcbs_tx_ppo,J1170,CPT,negotiated,6.98
1821004151,741109665,bcbs_tx_ppo,85379,CPT,negotiated,125.13
1821004151,741109665,bcbs_tx_ppo,43259,CPT,negotiated,5073.66
1821004151,741109665,bcbs_tx_ppo,76813,CPT,negotiated,384.8
1821004151,741109665,bcbs_tx_ppo,76805,CPT,negotiated,628.98
1821004151,741109665,bcbs_tx_ppo,82728,CPT,negotiated,89.95
1821004151,741109665,bcbs_tx_ppo,95810,CPT,negotiated,5462.72
1821004151,741109665,bcbs_tx_ppo,11771,CPT,negotiated,2689.68
1821004151,741109665,bcbs_tx_ppo,81372,CPT,negotiated,631.07
1821004151,741109665,bcbs_tx_ppo,96365,CPT,negotiated,277.55
1821004151,741109665,bcbs_tx_ppo,Q5103,CPT,negotiated,323.4
1821004151,741109665,bcbs_tx_ppo,73660,CPT,negotiated,191.1
1821004151,741109665,bcbs_tx_ppo,J0702,CPT,negotiated,33.81
1821004151,741109665,bcbs_tx_ppo,80061,CPT,negotiated,264
1821004151,741109665,bcbs_tx_ppo,204,DRG,negotiated,17224.36
1821004151,741109665,bcbs_tx_ppo,80195,CPT,negotiated,232.32
1821004151,741109665,bcbs_tx_ppo,73000,CPT,negotiated,327.84
1821004151,741109665,bcbs_tx_ppo,96401,CPT,negotiated,152.95
1821004151,741109665,bcbs_tx_ppo,136,DRG,negotiated,39644.2
1821004151,741109665,bcbs_tx_ppo,64999,CPT,negotiated,28414.04
1821004151,741109665,bcbs_tx_ppo,J7040,CPT,negotiated,18.98
1821004151,741109665,bcbs_tx_ppo,72148,CPT,negotiated,2553.15
1821004151,741109665,bcbs_tx_ppo,G0378,CPT,negotiated,154.55
1821004151,741109665,bcbs_tx_ppo,80048,CPT,negotiated,298.56
1821004151,741109665,bcbs_tx_ppo,29877,CPT,negotiated,28414.04
1821004151,741109665,bcbs_tx_ppo,90698,CPT,negotiated,260.6
1821004151,741109665,bcbs_tx_ppo,73564,CPT,negotiated,412.65
1821004151,741109665,bcbs_tx_ppo,83498,CPT,negotiated,198.78
1821004151,741109665,bcbs_tx_ppo,29075,CPT,negotiated,540.43
1821004151,741109665,bcbs_tx_ppo,86703,CPT,negotiated,188.55
1821004151,741109665,bcbs_tx_ppo,84460,CPT,negotiated,25.44
1821004151,741109665,bcbs_tx_ppo,90707,CPT,negotiated,299.52
1821004151,741109665,bcbs_tx_ppo,82746,CPT,negotiated,75.6
1821004151,741109665,bcbs_tx_ppo,29065,CPT,negotiated,498.8
1821004151,741109665,bcbs_tx_ppo,29405,CPT,negotiated,497.2
1821004151,741109665,bcbs_tx_ppo,93285,CPT,negotiated,52.49
1821004151,741109665,bcbs_tx_ppo,73650,CPT,negotiated,224
1821004151,741109665,bcbs_tx_ppo,70551,CPT,negotiated,2236.58
1821004151,741109665,bcbs_tx_ppo,99212,CPT,negotiated,23.54
1821004151,741109665,bcbs_tx_ppo,83525,CPT,negotiated,97.2
1821004151,741109665,bcbs_tx_ppo,87591,CPT,negotiated,118.74
1821004151,741109665,bcbs_tx_ppo,74018,CPT,negotiated,194.39
1821004151,741109665,bcbs_tx_ppo,90474,CPT,negotiated,7.14
1821004151,741109665,bcbs_tx_ppo,87070,CPT,negotiated,167.87
1821004151,741109665,bcbs_tx_ppo,76812,CPT,negotiated,661.68
1821004151,741109665,bcbs_tx_ppo,96367,CPT,negotiated,257.83
1821004151,741109665,bcbs_tx_ppo,A6212,CPT,negotiated,7.08
1821004151,741109665,bcbs_tx_ppo,97802,CPT,negotiated,69.67
1821004151,741109665,bcbs_tx_ppo,813,DRG,negotiated,13102.58
1821004151,741109665,bcbs_tx_ppo,76885,CPT,negotiated,1048.18
1821004151,741109665,bcbs_tx_ppo,73030,CPT,negotiated,226.43
1821004151,741109665,bcbs_tx_ppo,82731,CPT,negotiated,464.75
1821004151,741109665,bcbs_tx_ppo,87651,CPT,negotiated,72.15
1821004151,741109665,bcbs_tx_ppo,96372,CPT,negotiated,123.14
1821004151,741109665,bcbs_tx_ppo,96413,CPT,negotiated,617.46
1821004151,741109665,bcbs_tx_ppo,87147,CPT,negotiated,103.52
1821004151,741109665,bcbs_tx_ppo,87491,CPT,negotiated,118.73
1821004151,741109665,bcbs_tx_ppo,75557,CPT,negotiated,1938.89
1821004151,741109665,bcbs_tx_ppo,83021,CPT,negotiated,82.86
1821004151,741109665,bcbs_tx_ppo,89051,CPT,negotiated,328.8
1821004151,741109665,bcbs_tx_ppo,96375,CPT,negotiated,155.37
1821004151,741109665,bcbs_tx_ppo,85007,CPT,negotiated,40.89
1821004151,741109665,bcbs_tx_ppo,36591,CPT,negotiated,187
1821004151,741109665,bcbs_tx_ppo,A6403,CPT,negotiated,6.09
1821004151,741109665,bcbs_tx_ppo,49650,CPT,negotiated,12925.79
1821004151,741109665,bcbs_tx_ppo,462,DRG,negotiated,27867.27
1821004151,741109665,bcbs_tx_ppo,J9370,CPT,negotiated,17.96
1821004151,741109665,bcbs_tx_ppo,87661,CPT,negotiated,53.2
1821004151,741109665,bcbs_tx_ppo,36415,CPT,negotiated,34.08
1821004151,741109665,bcbs_tx_ppo,83090,CPT,negotiated,179.83
1821004151,741109665,bcbs_tx_ppo,92504,CPT,negotiated,30.79
1821004151,741109665,bcbs_tx_ppo,88233,CPT,negotiated,1649.83
1821004151,741109665,bcbs_tx_ppo,88311,CPT,negotiated,22.36
1821004151,741109665,bcbs_tx_ppo,85044,CPT,negotiated,44.74
1821004151,741109665,bcbs_tx_ppo,660,DRG,negotiated,17782.36
1821004151,741109665,bcbs_tx_ppo,76819,CPT,negotiated,338.15
1821004151,741109665,bcbs_tx_ppo,93017,CPT,negotiated,851.94
1821004151,741109665,bcbs_tx_ppo,74019,CPT,negotiated,256.86
1821004151,741109665,bcbs_tx_ppo,84550,CPT,negotiated,40.89
1821004151,741109665,bcbs_tx_ppo,76818,CPT,negotiated,730.84
1821004151,741109665,bcbs_tx_ppo,29125,CPT,negotiated,399.22
1821004151,741109665,bcbs_tx_ppo,59025,CPT,negotiated,459.84
1821004151,741109665,bcbs_tx_ppo,80053,CPT,negotiated,367.68
1821004151,741109665,bcbs_tx_ppo,J1642,CPT,negotiated,0.29
1821004151,741109665,bcbs_tx_ppo,95012,CPT,negotiated,200.23
1821004151,741109665,bcbs_tx_ppo,82947,CPT,negotiated,34.15
1821004151,741109665,bcbs_tx_ppo,J0330,CPT,negotiated,6.47
1821004151,741109665,bcbs_tx_ppo,93270,CPT,negotiated,206.83
1821004151,741109665,bcbs_tx_ppo,83550,CPT,negotiated,55.68
1821004151,741109665,bcbs_tx_ppo,G0379,CPT,negotiated,292.32
1821004151,741109665,bcbs_tx_ppo,73620,CPT,negotiated,102.55
1821004151,741109665,bcbs_tx_ppo,96366,CPT,negotiated,267.87
1821004151,741109665,bcbs_tx_ppo,74220,CPT,negotiated,380.54
1821004151,741109665,bcbs_tx_ppo,86003,CPT,negotiated,59.61
1821004151,741109665,bcbs_tx_ppo,73090,CPT,negotiated,282.85
1821004151,741109665,bcbs_tx_ppo,83519,CPT,negotiated,177.89
1821004151,741109665,bcbs_tx_ppo,29884,CPT,negotiated,21354.73
1821004151,741109665,bcbs_tx_ppo,83993,CPT,negotiated,151.79
1821004151,741109665,bcbs_tx_ppo,87426,CPT,negotiated,113.04
1821004151,741109665,bcbs_tx_ppo,73070,CPT,negotiated,278.02
1821004151,741109665,bcbs_tx_ppo,73110,CPT,negotiated,311.04
1821004151,741109665,bcbs_tx_ppo,73610,CPT,negotiated,172.23
1821004151,741109665,bcbs_tx_ppo,138,DRG,negotiated,21510.66
1821004151,741109665,bcbs_tx_ppo,540,DRG,negotiated,16132.57
1821004151,741109665,bcbs_tx_ppo,25606,CPT,negotiated,9777.78
1821004151,741109665,bcbs_tx_ppo,97530,CPT,negotiated,120.73
1821004151,741109665,bcbs_tx_ppo,88262,CPT,negotiated,1346.8
1821004151,741109665,bcbs_tx_ppo,85384,CPT,negotiated,100.05
1821004151,741109665,bcbs_tx_ppo,82962,CPT,negotiated,23.57
1821004151,741109665,bcbs_tx_ppo,Q9967,CPT,negotiated,2.59
1821004151,741109665,bcbs_tx_ppo,71046,CPT,negotiated,268.37
1821004151,741109665,bcbs_tx_ppo,J7030,CPT,negotiated,12.85
1821004151,741109665,bcbs_tx_ppo,539,DRG,negotiated,7769.3
1821004151,741109665,bcbs_tx_ppo,82610,CPT,negotiated,135.11
1821004151,741109665,bcbs_tx_ppo,49500,CPT,negotiated,7845.4
1821004151,741109665,bcbs_tx_ppo,95782,CPT,negotiated,4978.08
1821004151,741109665,bcbs_tx_ppo,695,DRG,negotiated,40100.44
1821004151,741109665,bcbs_tx_ppo,83036,CPT,negotiated,57.24
1821004151,741109665,bcbs_tx_ppo,88108,CPT,negotiated,184.8
1821004151,741109665,bcbs_tx_ppo,86480,CPT,negotiated,221.61
1821004151,741109665,bcbs_tx_ppo,81003,CPT,negotiated,41.37
1821004151,741109665,bcbs_tx_ppo,82150,CPT,negotiated,121.5
1821004151,741109665,bcbs_tx_ppo,95811,CPT,negotiated,7610.87
1821004151,741109665,bcbs_tx_ppo,64643,CPT,negotiated,7091.92
1821004151,741109665,bcbs_tx_ppo,88305,CPT,negotiated,291.6
1821004151,741109665,bcbs_tx_ppo,86038,CPT,negotiated,213.08
1821004151,741109665,bcbs_tx_ppo,69436,CPT,negotiated,12418.98
1821004151,741109665,cigna_national_oap,83945,CPT,negotiated,88.54
1821004151,741109665,cigna_national_oap,85246,CPT,negotiated,200.45
1821004151,741109665,cigna_national_oap,84156,CPT,negotiated,58.65
1821004151,741109665,cigna_national_oap,76506,CPT,negotiated,408.48
1821004151,741109665,cigna_national_oap,76705,CPT,negotiated,958.82
1821004151,741109665,cigna_national_oap,82397,CPT,negotiated,158.3
1821004151,741109665,cigna_national_oap,82528,CPT,negotiated,128.62
1821004151,741109665,cigna_national_oap,330,DRG,negotiated,124427.29
1821004151,741109665,cigna_national_oap,80061,CPT,negotiated,299.2
1821004151,741109665,cigna_national_oap,96450,CPT,negotiated,661.25
1821004151,741109665,cigna_national_oap,90633,CPT,negotiated,0.01
1821004151,741109665,cigna_national_oap,96361,CPT,negotiated,272.15
1821004151,741109665,cigna_national_oap,83550,CPT,negotiated,64.67
1821004151,741109665,cigna_national_oap,68801,CPT,negotiated,9755.2
1821004151,741109665,cigna_national_oap,83605,CPT,negotiated,89.01
1821004151,741109665,cigna_national_oap,42830,CPT,negotiated,8016.39
1821004151,741109665,cigna_national_oap,96367,CPT,negotiated,295.87
1821004151,741109665,cigna_national_oap,73723,CPT,negotiated,3916.64
1821004151,741109665,cigna_national_oap,92579,CPT,negotiated,506.74
1821004151,741109665,cigna_national_oap,84402,CPT,negotiated,125.66
1821004151,741109665,cigna_national_oap,J0690,CPT,negotiated,5.04
1821004151,741109665,cigna_national_oap,86900,CPT,negotiated,61.55
1821004151,741109665,cigna_national_oap,72128,CPT,negotiated,602.88
1821004151,741109665,cigna_national_oap,84550,CPT,negotiated,38.21
1821004151,741109665,cigna_national_oap,82088,CPT,negotiated,211.97
1821004151,741109665,cigna_national_oap,86003,CPT,negotiated,82.2
1821004151,741109665,cigna_national_oap,82043,CPT,negotiated,50.59
1821004151,741109665,cigna_national_oap,57410,CPT,negotiated,11892.79
1821004151,741109665,cigna_national_oap,99283,CPT,negotiated,1209.42
1821004151,741109665,cigna_national_oap,82085,CPT,negotiated,64.33
1821004151,741109665,cigna_national_oap,90698,CPT,negotiated,0.01
1821004151,741109665,cigna_national_oap,97530,CPT,negotiated,138.55
1821004151,741109665,cigna_national_oap,85730,CPT,negotiated,108.19
1821004151,741109665,cigna_national_oap,62369,CPT,negotiated,353.33
1821004151,741109665,cigna_national_oap,84450,CPT,negotiated,47.04
1821004151,741109665,cigna_national_oap,84439,CPT,negotiated,108.8
1821004151,741109665,cigna_national_oap,A9270,CPT,negotiated,19.34
1821004151,741109665,cigna_national_oap,25606,CPT,negotiated,14139.76
1821004151,741109665,cigna_national_oap,97802,CPT,negotiated,81.2
1821004151,741109665,cigna_national_oap,83001,CPT,negotiated,174.76
1821004151,741109665,cigna_national_oap,86039,CPT,negotiated,156.56
1821004151,741109665,cigna_national_oap,89051,CPT,negotiated,270.08
1821004151,741109665,cigna_national_oap,70450,CPT,negotiated,1815.07
1821004151,741109665,cigna_national_oap,76805,CPT,negotiated,619.16
1821004151,741109665,cigna_national_oap,90707,CPT,negotiated,279.44
1821004151,741109665,cigna_national_oap,94010,CPT,negotiated,668.3
1821004151,741109665,cigna_national_oap,92555,CPT,negotiated,161.29
1821004151,741109665,cigna_national_oap,20610,CPT,negotiated,8180.07
1821004151,741109665,cigna_national_oap,340,DRG,negotiated,34697.83
1821004151,741109665,cigna_national_oap,208,DRG,negotiated,33151.37
1821004151,741109665,cigna_national_oap,86923,CPT,negotiated,187.33
1821004151,741109665,cigna_national_oap,73610,CPT,negotiated,287.52
1821004151,741109665,cigna_national_oap,92587,CPT,negotiated,872.03
1821004151,741109665,cigna_national_oap,76536,CPT,negotiated,766.5
1821004151,741109665,cigna_national_oap,J0696,CPT,negotiated,2.02
1821004151,741109665,cigna_national_oap,84377,CPT,negotiated,33.55
1821004151,741109665,cigna_national_oap,84446,CPT,negotiated,158.42
1821004151,741109665,cigna_national_oap,87338,CPT,negotiated,113.71
1821004151,741109665,cigna_national_oap,83498,CPT,negotiated,204
1821004151,741109665,cigna_national_oap,837,DRG,negotiated,13612.59
1821004151,741109665,cigna_national_oap,82507,CPT,negotiated,117.43
1821004151,741109665,cigna_national_oap,J1030,CPT,negotiated,32.1
1821004151,741109665,cigna_national_oap,85245,CPT,negotiated,195.63
1821004151,741109665,cigna_national_oap,88313,CPT,negotiated,195.3
1821004151,741109665,cigna_national_oap,94060,CPT,negotiated,1891.15
1821004151,741109665,cigna_national_oap,J3010,CPT,negotiated,9.63
1821004151,741109665,cigna_national_oap,82670,CPT,negotiated,186.58
1821004151,741109665,cigna_national_oap,228,DRG,negotiated,588405.72
1821004151,741109665,cigna_national_oap,84207,CPT,negotiated,118.83
1821004151,741109665,cigna_national_oap,96360,CPT,negotiated,257.16
1821004151,741109665,cigna_national_oap,77073,CPT,negotiated,525.5
1821004151,741109665,cigna_national_oap,29075,CPT,negotiated,952.56
1821004151,741109665,cigna_national_oap,84403,CPT,negotiated,157.22
1821004151,741109665,cigna_national_oap,99202,CPT,negotiated,88.33
1821004151,741109665,cigna_national_oap,21011,CPT,negotiated,10506.18
1821004151,741109665,cigna_national_oap,72131,CPT,negotiated,602.88
1821004151,741109665,cigna_national_oap,88341,CPT,negotiated,240.13
1821004151,741109665,cigna_national_oap,83735,CPT,negotiated,71.26
1821004151,741109665,cigna_national_oap,36591,CPT,negotiated,195.41
1821004151,741109665,cigna_national_oap,82652,CPT,negotiated,200.93
1821004151,741109665,cigna_national_oap,84480,CPT,negotiated,109.44
1821004151,741109665,cigna_national_oap,85390,CPT,negotiated,71.76
1821004151,741109665,cigna_national_oap,54162,CPT,negotiated,8564.23
1821004151,741109665,cigna_national_oap,43276,CPT,negotiated,11867.66
1821004151,741109665,cigna_national_oap,86356,CPT,negotiated,103.78
1821004151,741109665,cigna_national_oap,36430,CPT,negotiated,1515.9
1821004151,741109665,cigna_national_oap,11406,CPT,negotiated,8645.75
1821004151,741109665,cigna_national_oap,86901,CPT,negotiated,50.46
1821004151,741109665,cigna_national_oap,807,DRG,negotiated,5864.2
1821004151,741109665,cigna_national_oap,83516,CPT,negotiated,66.69
1821004151,741109665,cigna_national_oap,88305,CPT,negotiated,325.85
1821004151,741109665,cigna_national_oap,36592,CPT,negotiated,63.41
1821004151,741109665,cigna_national_oap,87641,CPT,negotiated,137.27
1821004151,741109665,cigna_national_oap,76820,CPT,negotiated,364.87
1821004151,741109665,cigna_national_oap,25575,CPT,negotiated,16018.82
1821004151,741109665,cigna_national_oap,J2270,CPT,negotiated,11.97
1821004151,741109665,cigna_national_oap,80069,CPT,negotiated,329.66
1821004151,741109665,cigna_national_oap,84146,CPT,negotiated,106.71
1821004151,741109665,cigna_national_oap,81002,CPT,negotiated,20.98
1821004151,741109665,cigna_national_oap,36415,CPT,negotiated,33.58
1821004151,741109665,cigna_national_oap,82785,CPT,negotiated,111.63
1821004151,741109665,cigna_national_oap,J1885,CPT,negotiated,13.23
1821004151,741109665,cigna_national_oap,787,DRG,negotiated,15216.22
1821004151,741109665,cigna_national_oap,75557,CPT,negotiated,2322.31
1821004151,741109665,cigna_national_oap,97161,CPT,negotiated,172.78
1821004151,741109665,cigna_national_oap,82947,CPT,negotiated,39.64
1821004151,741109665,cigna_national_oap,68815,CPT,negotiated,9755.2
1821004151,741109665,cigna_national_oap,95782,CPT,negotiated,5641.82
1821004151,741109665,cigna_national_oap,81025,CPT,negotiated,16.42
1821004151,741109665,cigna_national_oap,76819,CPT,negotiated,388.06
1821004151,741109665,cigna_national_oap,92594,CPT,negotiated,20.5
1821004151,741109665,cigna_national_oap,J0834,CPT,negotiated,398.88
1821004151,741109665,cigna_national_oap,92567,CPT,negotiated,182.25
1821004151,741109665,cigna_national_oap,92582,CPT,negotiated,406.35
1821004151,741109665,cigna_national_oap,73721,CPT,negotiated,2416.21
1821004151,741109665,cigna_national_oap,C1889,CPT,negotiated,72.4
1821004151,741109665,cigna_national_oap,76811,CPT,negotiated,820.36
1821004151,741109665,cigna_national_oap,J3490,CPT,negotiated,17.64
1821004151,741109665,cigna_national_oap,81001,CPT,negotiated,104.32
1821004151,741109665,cigna_national_oap,788,DRG,negotiated,8979.65
1821004151,741109665,cigna_national_oap,73090,CPT,negotiated,322.91
1821004151,741109665,cigna_national_oap,82728,CPT,negotiated,103.22
1821004151,741109665,cigna_national_oap,J7512,CPT,negotiated,0.12
1821004151,741109665,cigna_national_oap,83540,CPT,negotiated,65.77
1821004151,741109665,cigna_national_oap,82306,CPT,negotiated,156.21
1821004151,741109665,cigna_national_oap,85384,CPT,negotiated,102.58
1821004151,741109665,cigna_national_oap,71045,CPT,negotiated,294.22
1821004151,741109665,cigna_national_oap,93225,CPT,negotiated,1169.69
1821004151,741109665,cigna_national_oap,87426,CPT,negotiated,103.48
1821004151,741109665,cigna_national_oap,84999,CPT,negotiated,190.13
1821004151,741109665,cigna_national_oap,82160,CPT,negotiated,18.17
1821004151,741109665,cigna_national_oap,74018,CPT,negotiated,226.57
1821004151,741109665,cigna_national_oap,81479,CPT,negotiated,1796.64
1821004151,741109665,cigna_national_oap,90716,CPT,negotiated,493.54
1821004151,741109665,cigna_national_oap,83919,CPT,negotiated,151.45
1821004151,741109665,cigna_national_oap,76815,CPT,negotiated,402.52
1821004151,741109665,cigna_national_oap,G0378,CPT,negotiated,199.65
1821004151,741109665,cigna_national_oap,86431,CPT,negotiated,150.14
1821004151,741109665,cigna_national_oap,82465,CPT,negotiated,41.01
1821004151,741109665,cigna_national_oap,84305,CPT,negotiated,223.68
1821004151,741109665,cigna_national_oap,87880,CPT,negotiated,169.47
1821004151,741109665,cigna_national_oap,82784,CPT,negotiated,118.59
1821004151,741109665,cigna_national_oap,83150,CPT,negotiated,80.62
1821004151,741109665,cigna_national_oap,88342,CPT,negotiated,351.92
1821004151,741109665,cigna_national_oap,88302,CPT,negotiated,312.76
1821004151,741109665,cigna_national_oap,86355,CPT,negotiated,145.73
1821004151,741109665,cigna_national_oap,85660,CPT,negotiated,88.87
1821004151,741109665,cigna_national_oap,86021,CPT,negotiated,381.43
1821004151,741109665,cigna_national_oap,11442,CPT,negotiated,8822.54
1821004151,741109665,cigna_national_oap,76818,CPT,negotiated,903.58
1821004151,741109665,cigna_national_oap,86235,CPT,negotiated,145.21
1821004151,741109665,cigna_national_oap,70260,CPT,negotiated,549.79
1821004151,741109665,cigna_national_oap,72081,CPT,negotiated,127.12
1821004151,741109665,cigna_national_oap,J1626,CPT,negotiated,3.48
1821004151,741109665,cigna_national_oap,84460,CPT,negotiated,32.48
1821004151,741109665,cigna_national_oap,84443,CPT,negotiated,140.86
1821004151,741109665,cigna_national_oap,Q5104,CPT,negotiated,241.61
1821004151,741109665,cigna_national_oap,92504,CPT,negotiated,33.18
1821004151,741109665,cigna_national_oap,97164,CPT,negotiated,152.9
1821004151,741109665,cigna_national_oap,87070,CPT,negotiated,192.65
1821004151,741109665,cigna_national_oap,85576,CPT,negotiated,138.4
1821004151,741109665,cigna_national_oap,81003,CPT,negotiated,47.47
1821004151,741109665,cigna_national_oap,86945,CPT,negotiated,56.39
1821004151,741109665,cigna_national_oap,83615,CPT,negotiated,72.84
1821004151,741109665,cigna_national_oap,86160,CPT,negotiated,204.8
1821004151,741109665,cigna_national_oap,J2250,CPT,negotiated,1.81
1821004151,741109665,cigna_national_oap,82610,CPT,negotiated,145.73
1821004151,741109665,cigna_national_oap,87086,CPT,negotiated,192.65
1821004151,741109665,cigna_national_oap,90732,CPT,negotiated,380.66
1821004151,741109665,cigna_national_oap,88300,CPT,negotiated,244.16
1821004151,741109665,cigna_national_oap,86161,CPT,negotiated,34.53
1821004151,741109665,cigna_national_oap,96415,CPT,negotiated,291.25
1821004151,741109665,cigna_national_oap,812,DRG,negotiated,6503.33
1821004151,741109665,cigna_national_oap,90471,CPT,negotiated,8.2
1821004151,741109665,cigna_national_oap,90670,CPT,negotiated,0.01
1821004151,741109665,cigna_national_oap,93303,CPT,negotiated,1396.56
1821004151,741109665,cigna_national_oap,J7030,CPT,negotiated,12.48
1821004151,741109665,cigna_national_oap,46505,CPT,negotiated,11502.57
1821004151,741109665,cigna_national_oap,82247,CPT,negotiated,24.72
1821004151,741109665,cigna_national_oap,82627,CPT,negotiated,163.74
1821004151,741109665,cigna_national_oap,26608,CPT,negotiated,6699.89
1821004151,741109665,cigna_national_oap,93886,CPT,negotiated,2773.12
1821004151,741109665,cigna_national_oap,97112,CPT,negotiated,142.97
