npi,taxid,plan_group_alias,billing_code,billing_code_type,negotiated_type, negotiated_rate_cal 
1063466035,621801360,bcbs_tx_ppo,95709,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95824,CPT/HCPC,negotiated,120.53
1063466035,621801360,bcbs_tx_ppo,95824,CPT/HCPC,negotiated,120.53
1063466035,621801360,bcbs_tx_ppo,95819,CPT/HCPC,negotiated,1112.63
1063466035,621801360,bcbs_tx_ppo,95819,CPT/HCPC,negotiated,1112.63
1063466035,621801360,bcbs_tx_ppo,95816,CPT/HCPC,negotiated,919.55
1063466035,621801360,bcbs_tx_ppo,95816,CPT/HCPC,negotiated,919.55
1063466035,621801360,bcbs_tx_ppo,95822,CPT/HCPC,negotiated,985.68
1063466035,621801360,bcbs_tx_ppo,95822,CPT/HCPC,negotiated,985.68
1063466035,621801360,bcbs_tx_ppo,95711,CPT/HCPC,negotiated,749.18
1063466035,621801360,bcbs_tx_ppo,95711,CPT/HCPC,negotiated,749.18
1063466035,621801360,bcbs_tx_ppo,95713,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95713,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95712,CPT/HCPC,negotiated,749.18
1063466035,621801360,bcbs_tx_ppo,95712,CPT/HCPC,negotiated,749.18
1063466035,621801360,bcbs_tx_ppo,95714,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95714,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95716,CPT/HCPC,negotiated,2690.49
1063466035,621801360,bcbs_tx_ppo,95716,CPT/HCPC,negotiated,2690.49
1063466035,621801360,bcbs_tx_ppo,95715,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,95715,CPT/HCPC,negotiated,1437.41
1063466035,621801360,bcbs_tx_ppo,91132,CPT/HCPC,negotiated,643.27
1063466035,621801360,bcbs_tx_ppo,91132,CPT/HCPC,negotiated,643.27
1063466035,621801360,bcbs_tx_ppo,91133,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,91133,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,17380,CPT/HCPC,negotiated,371.69
1063466035,621801360,bcbs_tx_ppo,17380,CPT/HCPC,negotiated,371.69
1063466035,621801360,bcbs_tx_ppo,80051,CPT/HCPC,negotiated,21.31
1063466035,621801360,bcbs_tx_ppo,80051,CPT/HCPC,negotiated,21.31
1063466035,621801360,bcbs_tx_ppo,G0329,CPT/HCPC,negotiated,33.06
1063466035,621801360,bcbs_tx_ppo,G0329,CPT/HCPC,negotiated,33.06
1063466035,621801360,bcbs_tx_ppo,G0295,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,G0295,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,51784,CPT/HCPC,negotiated,43.26
1063466035,621801360,bcbs_tx_ppo,51784,CPT/HCPC,negotiated,43.26
1063466035,621801360,bcbs_tx_ppo,88348,CPT/HCPC,negotiated,1909.73
1063466035,621801360,bcbs_tx_ppo,88348,CPT/HCPC,negotiated,1909.73
1063466035,621801360,bcbs_tx_ppo,93724,CPT/HCPC,negotiated,100.28
1063466035,621801360,bcbs_tx_ppo,93724,CPT/HCPC,negotiated,100.28
1063466035,621801360,bcbs_tx_ppo,95981,CPT/HCPC,negotiated,161.36
1063466035,621801360,bcbs_tx_ppo,95982,CPT/HCPC,negotiated,53.65
1063466035,621801360,bcbs_tx_ppo,95970,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,95970,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,95971,CPT/HCPC,negotiated,124.82
1063466035,621801360,bcbs_tx_ppo,95971,CPT/HCPC,negotiated,124.82
1063466035,621801360,bcbs_tx_ppo,95972,CPT/HCPC,negotiated,126.95
1063466035,621801360,bcbs_tx_ppo,95972,CPT/HCPC,negotiated,126.95
1063466035,621801360,bcbs_tx_ppo,95976,CPT/HCPC,negotiated,121.6
1063466035,621801360,bcbs_tx_ppo,95976,CPT/HCPC,negotiated,121.6
1063466035,621801360,bcbs_tx_ppo,95977,CPT/HCPC,negotiated,162.15
1063466035,621801360,bcbs_tx_ppo,95977,CPT/HCPC,negotiated,162.15
1063466035,621801360,bcbs_tx_ppo,95983,CPT/HCPC,negotiated,153.62
1063466035,621801360,bcbs_tx_ppo,95983,CPT/HCPC,negotiated,153.62
1063466035,621801360,bcbs_tx_ppo,95984,CPT/HCPC,negotiated,134.41
1063466035,621801360,bcbs_tx_ppo,95984,CPT/HCPC,negotiated,134.41
1063466035,621801360,bcbs_tx_ppo,62368,CPT/HCPC,negotiated,110.66
1063466035,621801360,bcbs_tx_ppo,62368,CPT/HCPC,negotiated,110.66
1063466035,621801360,bcbs_tx_ppo,62369,CPT/HCPC,negotiated,105.23
1063466035,621801360,bcbs_tx_ppo,62369,CPT/HCPC,negotiated,105.23
1063466035,621801360,bcbs_tx_ppo,62369,CPT/HCPC,negotiated,107.74
1063466035,621801360,bcbs_tx_ppo,62369,CPT/HCPC,negotiated,107.74
1063466035,621801360,bcbs_tx_ppo,62370,CPT/HCPC,negotiated,98.27
1063466035,621801360,bcbs_tx_ppo,62370,CPT/HCPC,negotiated,98.27
1063466035,621801360,bcbs_tx_ppo,62370,CPT/HCPC,negotiated,141.87
1063466035,621801360,bcbs_tx_ppo,62370,CPT/HCPC,negotiated,141.87
1063466035,621801360,bcbs_tx_ppo,62367,CPT/HCPC,negotiated,78.89
1063466035,621801360,bcbs_tx_ppo,62367,CPT/HCPC,negotiated,78.89
1063466035,621801360,bcbs_tx_ppo,0590T,CPT/HCPC,negotiated,344.83
1063466035,621801360,bcbs_tx_ppo,0590T,CPT/HCPC,negotiated,344.83
1063466035,621801360,bcbs_tx_ppo,0589T,CPT/HCPC,negotiated,344.83
1063466035,621801360,bcbs_tx_ppo,0589T,CPT/HCPC,negotiated,344.83
1063466035,621801360,bcbs_tx_ppo,K1001,CPT/HCPC,negotiated,1331.88
1063466035,621801360,bcbs_tx_ppo,K1001,CPT/HCPC,negotiated,1331.88
1063466035,621801360,bcbs_tx_ppo,92270,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,92270,CPT/HCPC,negotiated,322.73
1063466035,621801360,bcbs_tx_ppo,82664,CPT/HCPC,negotiated,186.96
1063466035,621801360,bcbs_tx_ppo,82664,CPT/HCPC,negotiated,186.96
1063466035,621801360,bcbs_tx_ppo,0577T,CPT/HCPC,negotiated,2923.18
1063466035,621801360,bcbs_tx_ppo,0577T,CPT/HCPC,negotiated,2923.18
1063466035,621801360,bcbs_tx_ppo,93640,CPT/HCPC,negotiated,554.7
1063466035,621801360,bcbs_tx_ppo,93640,CPT/HCPC,negotiated,554.7
1063466035,621801360,bcbs_tx_ppo,93641,CPT/HCPC,negotiated,970.76
1063466035,621801360,bcbs_tx_ppo,93641,CPT/HCPC,negotiated,970.76
1063466035,621801360,bcbs_tx_ppo,93642,CPT/HCPC,negotiated,2923.18
1063466035,621801360,bcbs_tx_ppo,93644,CPT/HCPC,negotiated,156.82
1063466035,621801360,bcbs_tx_ppo,93644,CPT/HCPC,negotiated,156.82
1063466035,621801360,bcbs_tx_ppo,93624,CPT/HCPC,negotiated,17421.7
1063466035,621801360,bcbs_tx_ppo,0509T,CPT/HCPC,negotiated,177.48
1063466035,621801360,bcbs_tx_ppo,0509T,CPT/HCPC,negotiated,177.48
1063466035,621801360,bcbs_tx_ppo,92273,CPT/HCPC,negotiated,290.17
1063466035,621801360,bcbs_tx_ppo,92273,CPT/HCPC,negotiated,290.17
1063466035,621801360,bcbs_tx_ppo,92274,CPT/HCPC,negotiated,172.8
1063466035,621801360,bcbs_tx_ppo,92274,CPT/HCPC,negotiated,172.8
1063466035,621801360,bcbs_tx_ppo,K0053,CPT/HCPC,negotiated,187
1063466035,621801360,bcbs_tx_ppo,K0053,CPT/HCPC,negotiated,187
1063466035,621801360,bcbs_tx_ppo,K0195,CPT/HCPC,negotiated,38.42
1063466035,621801360,bcbs_tx_ppo,K0195,CPT/HCPC,negotiated,38.42
1063466035,621801360,bcbs_tx_ppo,K0046,CPT/HCPC,negotiated,37.69
1063466035,621801360,bcbs_tx_ppo,K0046,CPT/HCPC,negotiated,37.69
1063466035,621801360,bcbs_tx_ppo,K0047,CPT/HCPC,negotiated,140.49
1063466035,621801360,bcbs_tx_ppo,K0047,CPT/HCPC,negotiated,140.49
1063466035,621801360,bcbs_tx_ppo,62005,CPT/HCPC,negotiated,1954.83
1063466035,621801360,bcbs_tx_ppo,62005,CPT/HCPC,negotiated,1954.83
1063466035,621801360,bcbs_tx_ppo,62000,CPT/HCPC,negotiated,3876.55
1063466035,621801360,bcbs_tx_ppo,62010,CPT/HCPC,negotiated,2385.8
1063466035,621801360,bcbs_tx_ppo,62010,CPT/HCPC,negotiated,2385.8
1063466035,621801360,bcbs_tx_ppo,34101,CPT/HCPC,negotiated,6802.36
1063466035,621801360,bcbs_tx_ppo,34001,CPT/HCPC,negotiated,1486.53
1063466035,621801360,bcbs_tx_ppo,34001,CPT/HCPC,negotiated,1486.53
1063466035,621801360,bcbs_tx_ppo,34201,CPT/HCPC,negotiated,6802.36
1063466035,621801360,bcbs_tx_ppo,34051,CPT/HCPC,negotiated,1528.13
1063466035,621801360,bcbs_tx_ppo,34051,CPT/HCPC,negotiated,1528.13
1063466035,621801360,bcbs_tx_ppo,34203,CPT/HCPC,negotiated,6802.36
1063466035,621801360,bcbs_tx_ppo,34111,CPT/HCPC,negotiated,6802.36
1063466035,621801360,bcbs_tx_ppo,34151,CPT/HCPC,negotiated,2154.85
1063466035,621801360,bcbs_tx_ppo,34151,CPT/HCPC,negotiated,2154.85
1063466035,621801360,bcbs_tx_ppo,58974,CPT/HCPC,negotiated,944.92
1063466035,621801360,bcbs_tx_ppo,99281,CPT/HCPC,negotiated,364
1063466035,621801360,bcbs_tx_ppo,99285,CPT/HCPC,negotiated,5040
1063466035,621801360,bcbs_tx_ppo,99283,CPT/HCPC,negotiated,1078
1063466035,621801360,bcbs_tx_ppo,99284,CPT/HCPC,negotiated,3080
1063466035,621801360,bcbs_tx_ppo,99282,CPT/HCPC,negotiated,716
1063466035,621801360,bcbs_tx_ppo,57505,CPT/HCPC,negotiated,123.92
1063466035,621801360,bcbs_tx_ppo,57505,CPT/HCPC,negotiated,123.92
1063466035,621801360,bcbs_tx_ppo,92978,CPT/HCPC,negotiated,297.63
1063466035,621801360,bcbs_tx_ppo,92978,CPT/HCPC,negotiated,297.63
1063466035,621801360,bcbs_tx_ppo,92979,CPT/HCPC,negotiated,236.83
1063466035,621801360,bcbs_tx_ppo,92979,CPT/HCPC,negotiated,236.83
1063466035,621801360,bcbs_tx_ppo,69806,CPT/HCPC,negotiated,7178.78
1063466035,621801360,bcbs_tx_ppo,69805,CPT/HCPC,negotiated,7178.78
1063466035,621801360,bcbs_tx_ppo,58353,CPT/HCPC,negotiated,6321.88
1063466035,621801360,bcbs_tx_ppo,58356,CPT/HCPC,negotiated,2383.27
1063466035,621801360,bcbs_tx_ppo,58356,CPT/HCPC,negotiated,2383.27
1063466035,621801360,bcbs_tx_ppo,58100,CPT/HCPC,negotiated,74.78
1063466035,621801360,bcbs_tx_ppo,58100,CPT/HCPC,negotiated,74.78
1063466035,621801360,bcbs_tx_ppo,93505,CPT/HCPC,negotiated,4101.49
1063466035,621801360,bcbs_tx_ppo,93505,CPT/HCPC,negotiated,9089.8
1063466035,621801360,bcbs_tx_ppo,93505,CPT/HCPC,negotiated,9089.8
1063466035,621801360,bcbs_tx_ppo,86231,CPT/HCPC,negotiated,36.75
1063466035,621801360,bcbs_tx_ppo,86231,CPT/HCPC,negotiated,36.75
1063466035,621801360,bcbs_tx_ppo,C1748,CPT/HCPC,negotiated,36.84
1063466035,621801360,bcbs_tx_ppo,C1748,CPT/HCPC,negotiated,36.84
1063466035,621801360,bcbs_tx_ppo,C1747,CPT/HCPC,negotiated,36.84
1063466035,621801360,bcbs_tx_ppo,74328,CPT/HCPC,negotiated,125.58
1063466035,621801360,bcbs_tx_ppo,74328,CPT/HCPC,negotiated,125.58
1063466035,621801360,bcbs_tx_ppo,74329,CPT/HCPC,negotiated,125.58
1063466035,621801360,bcbs_tx_ppo,74329,CPT/HCPC,negotiated,125.58
1063466035,621801360,bcbs_tx_ppo,62380,CPT/HCPC,negotiated,8853.29
1063466035,621801360,bcbs_tx_ppo,44385,CPT/HCPC,negotiated,1130.54
1063466035,621801360,bcbs_tx_ppo,44386,CPT/HCPC,negotiated,1130.54
1063466035,621801360,bcbs_tx_ppo,51715,CPT/HCPC,negotiated,4467.44
1063466035,621801360,bcbs_tx_ppo,29893,CPT/HCPC,negotiated,4051.43
1063466035,621801360,bcbs_tx_ppo,C7542,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,C7544,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,C7543,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,43260,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43278,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43261,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43265,CPT/HCPC,negotiated,7075.63
1063466035,621801360,bcbs_tx_ppo,43274,CPT/HCPC,negotiated,7075.63
1063466035,621801360,bcbs_tx_ppo,43263,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43276,CPT/HCPC,negotiated,7075.63
1063466035,621801360,bcbs_tx_ppo,43264,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43275,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43262,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,43277,CPT/HCPC,negotiated,4438.64
1063466035,621801360,bcbs_tx_ppo,C9779,CPT/HCPC,negotiated,3616.22
1063466035,621801360,bcbs_tx_ppo,C9768,CPT/HCPC,negotiated,803.99
1063466035,621801360,bcbs_tx_ppo,C9768,CPT/HCPC,negotiated,803.99
1063466035,621801360,bcbs_tx_ppo,33266,CPT/HCPC,negotiated,2851.97
1063466035,621801360,bcbs_tx_ppo,33266,CPT/HCPC,negotiated,2851.97
1063466035,621801360,bcbs_tx_ppo,33265,CPT/HCPC,negotiated,2096.18
1063466035,621801360,bcbs_tx_ppo,33265,CPT/HCPC,negotiated,2096.18
1063466035,621801360,bcbs_tx_ppo,29848,CPT/HCPC,negotiated,2005.98
1063466035,621801360,bcbs_tx_ppo,0672T,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,0672T,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,61651,CPT/HCPC,negotiated,373.89
1063466035,621801360,bcbs_tx_ppo,61651,CPT/HCPC,negotiated,373.89
1063466035,621801360,bcbs_tx_ppo,61650,CPT/HCPC,negotiated,858.74
1063466035,621801360,bcbs_tx_ppo,61650,CPT/HCPC,negotiated,858.74
1063466035,621801360,bcbs_tx_ppo,34808,CPT/HCPC,negotiated,325.9
1063466035,621801360,bcbs_tx_ppo,34808,CPT/HCPC,negotiated,325.9
1063466035,621801360,bcbs_tx_ppo,33880,CPT/HCPC,negotiated,2774.1
1063466035,621801360,bcbs_tx_ppo,33880,CPT/HCPC,negotiated,2774.1
1063466035,621801360,bcbs_tx_ppo,75956,CPT/HCPC,negotiated,1220.95
1063466035,621801360,bcbs_tx_ppo,75956,CPT/HCPC,negotiated,1220.95
1063466035,621801360,bcbs_tx_ppo,33881,CPT/HCPC,negotiated,2381.01
1063466035,621801360,bcbs_tx_ppo,33881,CPT/HCPC,negotiated,2381.01
1063466035,621801360,bcbs_tx_ppo,75957,CPT/HCPC,negotiated,1048.14
1063466035,621801360,bcbs_tx_ppo,75957,CPT/HCPC,negotiated,1048.14
1063466035,621801360,bcbs_tx_ppo,34717,CPT/HCPC,negotiated,690.2
1063466035,621801360,bcbs_tx_ppo,34717,CPT/HCPC,negotiated,690.2
1063466035,621801360,bcbs_tx_ppo,34707,CPT/HCPC,negotiated,1783.62
1063466035,621801360,bcbs_tx_ppo,34707,CPT/HCPC,negotiated,1783.62
1063466035,621801360,bcbs_tx_ppo,34708,CPT/HCPC,negotiated,2863.18
1063466035,621801360,bcbs_tx_ppo,34708,CPT/HCPC,negotiated,2863.18
1063466035,621801360,bcbs_tx_ppo,34718,CPT/HCPC,negotiated,1924.43
1063466035,621801360,bcbs_tx_ppo,34718,CPT/HCPC,negotiated,1924.43
1063466035,621801360,bcbs_tx_ppo,34705,CPT/HCPC,negotiated,2367.67
1063466035,621801360,bcbs_tx_ppo,34705,CPT/HCPC,negotiated,2367.67
1063466035,621801360,bcbs_tx_ppo,34706,CPT/HCPC,negotiated,3567.24
1063466035,621801360,bcbs_tx_ppo,34706,CPT/HCPC,negotiated,3567.24
1063466035,621801360,bcbs_tx_ppo,34703,CPT/HCPC,negotiated,2152.72
1063466035,621801360,bcbs_tx_ppo,34703,CPT/HCPC,negotiated,2152.72
1063466035,621801360,bcbs_tx_ppo,34704,CPT/HCPC,negotiated,3587.51
1063466035,621801360,bcbs_tx_ppo,34704,CPT/HCPC,negotiated,3587.51
1063466035,621801360,bcbs_tx_ppo,34701,CPT/HCPC,negotiated,1912.16
1063466035,621801360,bcbs_tx_ppo,34701,CPT/HCPC,negotiated,1912.16
1063466035,621801360,bcbs_tx_ppo,34702,CPT/HCPC,negotiated,2855.7
1063466035,621801360,bcbs_tx_ppo,34702,CPT/HCPC,negotiated,2855.7
1063466035,621801360,bcbs_tx_ppo,34841,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34841,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34842,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34842,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34843,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34843,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34844,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34844,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34845,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34845,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34846,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34846,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34847,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34847,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34848,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,34848,CPT/HCPC,negotiated,1599.94
1063466035,621801360,bcbs_tx_ppo,33894,CPT/HCPC,negotiated,1519.06
1063466035,621801360,bcbs_tx_ppo,33894,CPT/HCPC,negotiated,1519.06
1063466035,621801360,bcbs_tx_ppo,33895,CPT/HCPC,negotiated,1208.64
1063466035,621801360,bcbs_tx_ppo,33895,CPT/HCPC,negotiated,1208.64
1063466035,621801360,bcbs_tx_ppo,61623,CPT/HCPC,negotiated,14664.55
1063466035,621801360,bcbs_tx_ppo,0620T,CPT/HCPC,negotiated,23774.72
1063466035,621801360,bcbs_tx_ppo,36482,CPT/HCPC,negotiated,2663.16
1063466035,621801360,bcbs_tx_ppo,36482,CPT/HCPC,negotiated,2663.16
1063466035,621801360,bcbs_tx_ppo,36478,CPT/HCPC,negotiated,4101.49
1063466035,621801360,bcbs_tx_ppo,36473,CPT/HCPC,negotiated,1936.21
1063466035,621801360,bcbs_tx_ppo,36473,CPT/HCPC,negotiated,1936.21
1063466035,621801360,bcbs_tx_ppo,36475,CPT/HCPC,negotiated,4101.49
1063466035,621801360,bcbs_tx_ppo,0524T,CPT/HCPC,negotiated,4101.49
1063466035,621801360,bcbs_tx_ppo,0505T,CPT/HCPC,negotiated,14664.55
1063466035,621801360,bcbs_tx_ppo,K1013,CPT/HCPC,negotiated,2.73
1063466035,621801360,bcbs_tx_ppo,K1013,CPT/HCPC,negotiated,2.73
1063466035,621801360,bcbs_tx_ppo,44128,CPT/HCPC,negotiated,378.7
1063466035,621801360,bcbs_tx_ppo,44128,CPT/HCPC,negotiated,378.7
1063466035,621801360,bcbs_tx_ppo,44127,CPT/HCPC,negotiated,4426.5
1063466035,621801360,bcbs_tx_ppo,44127,CPT/HCPC,negotiated,4426.5
1063466035,621801360,bcbs_tx_ppo,44126,CPT/HCPC,negotiated,3804.59
1063466035,621801360,bcbs_tx_ppo,44126,CPT/HCPC,negotiated,3804.59
1063466035,621801360,bcbs_tx_ppo,44121,CPT/HCPC,negotiated,375.51
1063466035,621801360,bcbs_tx_ppo,44121,CPT/HCPC,negotiated,375.51
1063466035,621801360,bcbs_tx_ppo,44120,CPT/HCPC,negotiated,1892.43
1063466035,621801360,bcbs_tx_ppo,44120,CPT/HCPC,negotiated,1892.43
1063466035,621801360,bcbs_tx_ppo,44125,CPT/HCPC,negotiated,1824.16
1063466035,621801360,bcbs_tx_ppo,44125,CPT/HCPC,negotiated,1824.16
1063466035,621801360,bcbs_tx_ppo,51960,CPT/HCPC,negotiated,2136.19
1063466035,621801360,bcbs_tx_ppo,51960,CPT/HCPC,negotiated,2136.19
1063466035,621801360,bcbs_tx_ppo,44130,CPT/HCPC,negotiated,2033.24
1063466035,621801360,bcbs_tx_ppo,44130,CPT/HCPC,negotiated,2033.24
1063466035,621801360,bcbs_tx_ppo,44005,CPT/HCPC,negotiated,1694.01
1063466035,621801360,bcbs_tx_ppo,44005,CPT/HCPC,negotiated,1694.01
1063466035,621801360,bcbs_tx_ppo,44021,CPT/HCPC,negotiated,1509.47
1063466035,621801360,bcbs_tx_ppo,44021,CPT/HCPC,negotiated,1509.47
1063466035,621801360,bcbs_tx_ppo,44020,CPT/HCPC,negotiated,1506.79
1063466035,621801360,bcbs_tx_ppo,44020,CPT/HCPC,negotiated,1506.79
1063466035,621801360,bcbs_tx_ppo,65105,CPT/HCPC,negotiated,4628.05
1063466035,621801360,bcbs_tx_ppo,65103,CPT/HCPC,negotiated,4628.05
1063466035,621801360,bcbs_tx_ppo,65101,CPT/HCPC,negotiated,4628.05
1063466035,621801360,bcbs_tx_ppo,Q4258,CPT/HCPC,negotiated,168.31
1063466035,621801360,bcbs_tx_ppo,Q4258,CPT/HCPC,negotiated,168.31
1063466035,621801360,bcbs_tx_ppo,82657,CPT/HCPC,negotiated,67.4
1063466035,621801360,bcbs_tx_ppo,82657,CPT/HCPC,negotiated,67.4
1063466035,621801360,bcbs_tx_ppo,82658,CPT/HCPC,negotiated,133.85
1063466035,621801360,bcbs_tx_ppo,82658,CPT/HCPC,negotiated,133.85
1063466035,621801360,bcbs_tx_ppo,Q4187,CPT/HCPC,negotiated,398.2
1063466035,621801360,bcbs_tx_ppo,Q4187,CPT/HCPC,negotiated,398.2
1063466035,621801360,bcbs_tx_ppo,15115,CPT/HCPC,negotiated,2401.66
1063466035,621801360,bcbs_tx_ppo,15110,CPT/HCPC,negotiated,2401.66
1063466035,621801360,bcbs_tx_ppo,54861,CPT/HCPC,negotiated,4467.44
1063466035,621801360,bcbs_tx_ppo,54860,CPT/HCPC,negotiated,2621.89
1063466035,621801360,bcbs_tx_ppo,54901,CPT/HCPC,negotiated,4467.44
1063466035,621801360,bcbs_tx_ppo,54900,CPT/HCPC,negotiated,2621.89
1063466035,621801360,bcbs_tx_ppo,Q4145,CPT/HCPC,negotiated,39.02
1063466035,621801360,bcbs_tx_ppo,Q4145,CPT/HCPC,negotiated,39.02
1063466035,621801360,bcbs_tx_ppo,Q4186,CPT/HCPC,negotiated,398.2
1063466035,621801360,bcbs_tx_ppo,Q4186,CPT/HCPC,negotiated,398.2
1063466035,621801360,bcbs_tx_ppo,31420,CPT/HCPC,negotiated,7178.78
1063466035,621801360,bcbs_tx_ppo,65767,CPT/HCPC,negotiated,1971.37
1063466035,621801360,bcbs_tx_ppo,65767,CPT/HCPC,negotiated,1971.37
1063466035,621801360,bcbs_tx_ppo,81419,CPT/HCPC,negotiated,77.98
1063466035,621801360,bcbs_tx_ppo,81419,CPT/HCPC,negotiated,77.98
1063466035,621801360,bcbs_tx_ppo,27185,CPT/HCPC,negotiated,1104.63
1063466035,621801360,bcbs_tx_ppo,27185,CPT/HCPC,negotiated,1104.63
1063466035,621801360,bcbs_tx_ppo,25455,CPT/HCPC,negotiated,4051.43
1063466035,621801360,bcbs_tx_ppo,25450,CPT/HCPC,negotiated,4051.43
1063466035,621801360,bcbs_tx_ppo,59300,CPT/HCPC,negotiated,165.58
1063466035,621801360,bcbs_tx_ppo,59300,CPT/HCPC,negotiated,165.58
1063466035,621801360,bcbs_tx_ppo,93024,CPT/HCPC,negotiated,1076.23
1063466035,621801360,bcbs_tx_ppo,93024,CPT/HCPC,negotiated,1076.23
1063466035,621801360,bcbs_tx_ppo,82668,CPT/HCPC,negotiated,57.12
1063466035,621801360,bcbs_tx_ppo,82668,CPT/HCPC,negotiated,57.12
1063466035,621801360,bcbs_tx_ppo,16036,CPT/HCPC,negotiated,125.87
1063466035,621801360,bcbs_tx_ppo,16036,CPT/HCPC,negotiated,125.87
1063466035,621801360,bcbs_tx_ppo,16035,CPT/HCPC,negotiated,472.87
1063466035,621801360,bcbs_tx_ppo,S0013,CPT/HCPC,negotiated,235.2
1063466035,621801360,bcbs_tx_ppo,S0013,CPT/HCPC,negotiated,235.2
1063466035,621801360,bcbs_tx_ppo,91040,CPT/HCPC,negotiated,1290.77
1063466035,621801360,bcbs_tx_ppo,91040,CPT/HCPC,negotiated,1290.77
1063466035,621801360,bcbs_tx_ppo,91037,CPT/HCPC,negotiated,342.44
1063466035,621801360,bcbs_tx_ppo,91037,CPT/HCPC,negotiated,342.44
1063466035,621801360,bcbs_tx_ppo,91038,CPT/HCPC,negotiated,1165.97
1063466035,621801360,bcbs_tx_ppo,91038,CPT/HCPC,negotiated,1165.97
1063466035,621801360,bcbs_tx_ppo,43338,CPT/HCPC,negotiated,179.75
1063466035,621801360,bcbs_tx_ppo,43338,CPT/HCPC,negotiated,179.75
1063466035,621801360,bcbs_tx_ppo,78258,CPT/HCPC,negotiated,657.74
1063466035,621801360,bcbs_tx_ppo,78258,CPT/HCPC,negotiated,657.74
1063466035,621801360,bcbs_tx_ppo,91010,CPT/HCPC,negotiated,370.18
1063466035,621801360,bcbs_tx_ppo,91010,CPT/HCPC,negotiated,370.18
1063466035,621801360,bcbs_tx_ppo,91013,CPT/HCPC,negotiated,49.08
1063466035,621801360,bcbs_tx_ppo,91013,CPT/HCPC,negotiated,49.08
1063466035,621801360,bcbs_tx_ppo,C9777,CPT/HCPC,negotiated,342.44
1063466035,621801360,bcbs_tx_ppo,C9777,CPT/HCPC,negotiated,342.44
1063466035,621801360,bcbs_tx_ppo,93615,CPT/HCPC,negotiated,2923.18
1063466035,621801360,bcbs_tx_ppo,93616,CPT/HCPC,negotiated,2923.18
1063466035,621801360,bcbs_tx_ppo,43287,CPT/HCPC,negotiated,5554.6
1063466035,621801360,bcbs_tx_ppo,43287,CPT/HCPC,negotiated,5554.6
1063466035,621801360,bcbs_tx_ppo,43286,CPT/HCPC,negotiated,4853.22
1063466035,621801360,bcbs_tx_ppo,43286,CPT/HCPC,negotiated,4853.22
